Time;GPS_Lat;GPS_Long;CarSpeed;pBrakeF;pBrakeR;tWater;tOil;mFuelConsLap;Logger_Lap;aSteering;RPM;Gear;GPS_Speed;VBatt;rPedal;tAir;WSpeed_FL;WSpeed_FR;DistanceLap;DistanceFull;BrakeBalance;pOil;
89.865;13,0022439;79,9878983;70,2;0,6;0,9;94,5;110,1;0,730;1;-54,2;3784;2;67,0;14,52;13,7;44,8;66,5;70,2;3125;366610;39,7;3,85;
89.870;13,0022439;79,9878983;70,2;0,6;0,9;94,5;110,1;0,730;1;-54,2;3787;2;67,0;14,52;13,7;44,8;66,5;70,2;3125;366610;39,7;3,85;
89.875;13,0022439;79,9878983;70,2;0,6;0,9;94,5;110,1;0,730;1;-54,2;3789;2;67,0;14,52;13,7;44,8;66,5;70,2;3125;366610;39,7;3,85;
89.880;13,0022439;79,9878983;70,2;0,6;0,8;94,4;110,0;0,730;1;-53,3;3792;2;67,0;14,49;13,8;44,8;66,5;70,2;3126;366610;42,3;3,85;
89.885;13,0022439;79,9878983;70,2;0,6;0,8;94,4;110,0;0,730;1;-53,3;3795;2;67,0;14,49;13,8;44,8;66,5;70,2;3126;366610;42,3;3,85;
89.890;13,0022439;79,9878983;70,2;0,6;0,8;94,4;110,0;0,730;1;-53,3;3797;2;67,0;14,49;13,8;44,8;66,6;70,2;3126;366610;42,3;3,85;
89.895;13,0022439;79,9878983;70,3;0,6;0,8;94,4;110,0;0,730;1;-53,3;3797;2;67,0;14,49;13,8;44,8;66,6;70,3;3126;366610;42,3;3,85;
89.900;13,0022500;79,9879012;70,3;0,6;0,8;94,4;110,0;0,730;1;-51,6;3801;2;68,0;14,51;13,8;44,7;66,6;70,3;3126;366610;42,3;3,84;
89.905;13,0022500;79,9879012;70,3;0,6;0,8;94,4;110,0;0,730;1;-51,6;3802;2;68,0;14,51;13,8;44,7;66,6;70,3;3126;366610;42,3;3,84;
89.910;13,0022500;79,9879012;70,3;0,6;0,8;94,4;110,0;0,730;1;-51,6;3803;2;68,0;14,51;13,8;44,7;66,6;70,3;3126;366610;42,3;3,84;
89.915;13,0022500;79,9879012;70,4;0,6;0,8;94,4;110,0;0,730;1;-51,6;3806;2;68,0;14,51;13,8;44,7;66,6;70,4;3126;366610;42,3;3,84;
89.920;13,0022500;79,9879012;70,4;0,6;0,8;94,4;110,0;0,730;1;-51,0;3804;2;68,0;14,50;13,9;44,7;66,7;70,4;3126;366610;42,3;3,85;
89.925;13,0022500;79,9879012;70,4;0,6;0,8;94,4;110,0;0,730;1;-51,0;3802;2;68,0;14,50;13,9;44,7;66,7;70,4;3126;366610;42,3;3,85;
89.930;13,0022500;79,9879012;70,4;0,5;0,9;94,4;110,4;0,730;1;-51,0;3802;2;68,0;14,50;13,9;44,7;66,7;70,4;3127;366610;35,6;3,85;
89.935;13,0022500;79,9879012;70,4;0,5;0,9;94,4;110,4;0,730;1;-51,0;3804;2;68,0;14,50;13,9;44,7;66,7;70,4;3127;366610;35,6;3,85;
89.940;13,0022562;79,9879042;70,4;0,5;0,9;94,4;110,4;0,730;1;-50,7;3805;2;68,0;14,52;14,0;44,7;66,7;70,4;3127;366610;35,6;3,86;
89.945;13,0022562;79,9879042;70,5;0,5;0,9;94,4;110,4;0,730;1;-50,7;3808;2;68,0;14,52;14,0;44,7;66,8;70,5;3127;366610;35,6;3,86;
89.950;13,0022562;79,9879042;70,5;0,5;0,9;94,4;110,4;0,730;1;-50,7;3811;2;68,0;14,52;14,0;44,7;66,8;70,5;3127;366610;35,6;3,86;
89.955;13,0022562;79,9879042;70,5;0,5;0,9;94,4;110,4;0,730;1;-50,7;3811;2;68,0;14,52;14,0;44,7;66,8;70,5;3127;366610;35,6;3,86;
89.960;13,0022562;79,9879042;70,5;0,5;0,9;94,4;110,4;0,730;1;-50,3;3812;2;68,0;14,49;14,1;44,7;66,8;70,5;3127;366610;35,6;3,85;
89.965;13,0022562;79,9879042;70,6;0,5;0,9;94,4;110,4;0,730;1;-50,3;3816;2;68,0;14,49;14,1;44,7;66,8;70,6;3127;366610;35,6;3,85;
89.970;13,0022562;79,9879042;70,6;0,5;0,9;94,4;110,4;0,730;1;-50,3;3819;2;68,0;14,49;14,1;44,7;66,8;70,6;3127;366610;35,6;3,85;
89.975;13,0022562;79,9879042;70,6;0,5;0,9;94,4;110,4;0,730;1;-50,3;3823;2;68,0;14,49;14,1;44,7;66,9;70,6;3127;366610;35,6;3,85;
89.980;13,0022626;79,9879072;70,6;0,5;0,9;94,6;110,4;0,731;1;-50,5;3827;2;68,0;14,51;14,3;44,7;66,9;70,6;3128;366614;34,8;3,87;
89.985;13,0022626;79,9879072;70,6;0,5;0,9;94,6;110,4;0,731;1;-50,5;3828;2;68,0;14,51;14,3;44,7;66,9;70,6;3128;366614;34,8;3,87;
89.990;13,0022626;79,9879072;70,6;0,5;0,9;94,6;110,4;0,731;1;-50,5;3826;2;68,0;14,51;14,3;44,7;66,9;70,6;3128;366614;34,8;3,87;
89.995;13,0022626;79,9879072;70,7;0,5;0,9;94,6;110,4;0,731;1;-50,5;3828;2;68,0;14,51;14,3;44,7;67,0;70,7;3128;366614;34,8;3,87;
90.000;13,0022626;79,9879072;70,7;0,5;0,9;94,6;110,4;0,731;1;-50,5;3829;2;68,0;14,50;14,3;44,7;67,0;70,7;3128;366614;34,8;3,87;
90.005;13,0022626;79,9879072;70,7;0,5;0,9;94,6;110,4;0,731;1;-50,5;3832;2;68,0;14,50;14,3;44,7;67,0;70,7;3128;366614;34,8;3,87;
90.010;13,0022626;79,9879072;70,7;0,5;0,9;94,6;110,4;0,731;1;-50,5;3833;2;68,0;14,50;14,3;44,7;67,0;70,7;3128;366614;34,8;3,87;
90.015;13,0022626;79,9879072;70,7;0,5;0,9;94,6;110,4;0,731;1;-50,5;3834;2;68,0;14,50;14,3;44,7;67,0;70,7;3128;366614;34,8;3,87;
90.020;13,0022690;79,9879098;70,7;0,5;0,9;94,6;110,4;0,731;1;-50,4;3833;2;68,0;14,51;14,3;44,7;67,1;70,7;3128;366614;34,8;3,88;
90.025;13,0022690;79,9879098;70,8;0,5;0,9;94,6;110,4;0,731;1;-50,4;3834;2;68,0;14,51;14,3;44,7;67,1;70,8;3128;366614;34,8;3,88;
90.030;13,0022690;79,9879098;70,8;0,4;0,8;94,6;109,9;0,731;1;-50,4;3833;2;68,0;14,51;14,3;44,7;67,1;70,8;3129;366614;34,9;3,88;
90.035;13,0022690;79,9879098;70,8;0,4;0,8;94,6;109,9;0,731;1;-50,4;3833;2;68,0;14,51;14,3;44,7;67,1;70,8;3129;366614;34,9;3,88;
90.040;13,0022690;79,9879098;70,8;0,4;0,8;94,6;109,9;0,731;1;-50,0;3832;2;68,0;14,51;14,3;44,7;67,2;70,8;3129;366614;34,9;3,88;
90.045;13,0022690;79,9879098;70,8;0,4;0,8;94,6;109,9;0,731;1;-50,0;3831;2;68,0;14,51;14,3;44,7;67,2;70,8;3129;366614;34,9;3,88;
90.050;13,0022690;79,9879098;70,9;0,4;0,8;94,6;109,9;0,731;1;-50,0;3830;2;68,0;14,51;14,3;44,7;67,2;70,9;3129;366614;34,9;3,88;
90.055;13,0022690;79,9879098;70,9;0,4;0,8;94,6;109,9;0,731;1;-50,0;3831;2;68,0;14,51;14,3;44,7;67,3;70,9;3129;366614;34,9;3,88;
90.060;13,0022755;79,9879122;70,9;0,4;0,8;94,6;109,9;0,731;1;-48,9;3833;2;68,0;14,49;14,3;44,7;67,3;70,9;3129;366614;34,9;3,88;
90.065;13,0022755;79,9879122;70,9;0,4;0,8;94,6;109,9;0,731;1;-48,9;3836;2;68,0;14,49;14,3;44,7;67,3;70,9;3129;366614;34,9;3,88;
90.070;13,0022755;79,9879122;70,9;0,4;0,8;94,6;109,9;0,731;1;-48,9;3837;2;68,0;14,49;14,3;44,7;67,3;70,9;3129;366614;34,9;3,88;
90.075;13,0022755;79,9879122;71,0;0,4;0,8;94,6;109,9;0,731;1;-48,9;3840;2;68,0;14,49;14,3;44,7;67,3;71,0;3129;366614;34,9;3,88;
90.080;13,0022821;79,9879145;71,0;0,4;0,7;94,3;110,2;0,731;1;-47,6;3841;2;68,0;14,52;14,2;44,7;67,4;71,0;3130;366614;37,3;3,90;
90.085;13,0022821;79,9879145;71,0;0,4;0,7;94,3;110,2;0,731;1;-47,6;3842;2;68,0;14,52;14,2;44,7;67,5;71,0;3130;366614;37,3;3,90;
90.090;13,0022821;79,9879145;71,0;0,4;0,7;94,3;110,2;0,731;1;-47,6;3844;2;68,0;14,52;14,2;44,7;67,5;71,0;3130;366614;37,3;3,90;
90.095;13,0022821;79,9879145;71,1;0,4;0,7;94,3;110,2;0,731;1;-47,6;3844;2;68,0;14,52;14,2;44,7;67,5;71,1;3130;366614;37,3;3,90;
90.100;13,0022821;79,9879145;71,1;0,4;0,7;94,3;110,2;0,731;1;-46,7;3845;2;68,0;14,49;14,4;44,7;67,6;71,1;3130;366614;37,3;3,89;
90.105;13,0022821;79,9879145;71,1;0,4;0,7;94,3;110,2;0,731;1;-46,7;3846;2;68,0;14,49;14,4;44,7;67,6;71,1;3130;366614;37,3;3,89;
90.110;13,0022821;79,9879145;71,1;0,4;0,7;94,3;110,2;0,731;1;-46,7;3845;2;68,0;14,49;14,4;44,7;67,6;71,1;3130;366614;37,3;3,89;
90.115;13,0022821;79,9879145;71,2;0,4;0,7;94,3;110,2;0,731;1;-46,7;3843;2;68,0;14,49;14,4;44,7;67,7;71,2;3130;366614;37,3;3,89;
90.120;13,0022821;79,9879145;71,2;0,4;0,7;94,3;110,2;0,731;1;-45,9;3844;2;68,0;14,53;14,2;44,7;67,7;71,2;3130;366614;37,3;3,91;
90.125;13,0022821;79,9879145;71,2;0,4;0,7;94,3;110,2;0,731;1;-45,9;3845;2;68,0;14,53;14,2;44,7;67,7;71,2;3130;366614;37,3;3,91;
90.130;13,0022821;79,9879145;71,2;0,4;0,8;94,6;109,8;0,731;1;-45,9;3848;2;68,0;14,53;14,2;44,7;67,8;71,2;3131;366614;34,9;3,91;
90.135;13,0022821;79,9879145;71,3;0,4;0,8;94,6;109,8;0,731;1;-45,9;3851;2;68,0;14,53;14,2;44,7;67,8;71,3;3131;366614;34,9;3,91;
90.140;13,0022821;79,9879145;71,3;0,4;0,8;94,6;109,8;0,731;1;-45,8;3852;2;68,0;14,50;14,3;44,7;67,8;71,3;3131;366614;34,9;3,91;
90.145;13,0022821;79,9879145;71,3;0,4;0,8;94,6;109,8;0,731;1;-45,8;3853;2;68,0;14,50;14,3;44,7;67,9;71,3;3131;366614;34,9;3,91;
90.150;13,0022821;79,9879145;71,3;0,4;0,8;94,6;109,8;0,731;1;-45,8;3856;2;68,0;14,50;14,3;44,7;67,9;71,3;3131;366614;34,9;3,91;
90.155;13,0022821;79,9879145;71,4;0,4;0,8;94,6;109,8;0,731;1;-45,8;3858;2;68,0;14,50;14,3;44,7;67,9;71,4;3131;366614;34,9;3,91;
90.160;13,0022887;79,9879168;71,4;0,4;0,8;94,6;109,8;0,731;1;-44,9;3859;2;68,0;14,51;14,3;44,7;67,9;71,4;3131;366614;34,9;3,91;
90.165;13,0022887;79,9879168;71,4;0,4;0,8;94,6;109,8;0,731;1;-44,9;3861;2;68,0;14,51;14,3;44,7;68,0;71,4;3131;366614;34,9;3,91;
90.170;13,0022887;79,9879168;71,4;0,4;0,8;94,6;109,8;0,731;1;-44,9;3862;2;68,0;14,51;14,3;44,7;68,0;71,4;3131;366614;34,9;3,91;
90.175;13,0022887;79,9879168;71,4;0,4;0,8;94,6;109,8;0,731;1;-44,9;3861;2;68,0;14,51;14,3;44,7;68,0;71,4;3131;366614;34,9;3,91;
90.180;13,0022953;79,9879188;71,4;0,6;0,8;94,4;110,0;0,731;1;-45,2;3861;2;69,0;14,51;14,4;44,7;68,0;71,4;3132;366618;43,4;3,93;
90.185;13,0022953;79,9879188;71,4;0,6;0,8;94,4;110,0;0,731;1;-45,2;3863;2;69,0;14,51;14,4;44,7;68,0;71,4;3132;366618;43,4;3,93;
90.190;13,0022953;79,9879188;71,4;0,6;0,8;94,4;110,0;0,731;1;-45,2;3864;2;69,0;14,51;14,4;44,7;68,1;71,4;3132;366618;43,4;3,93;
90.195;13,0022953;79,9879188;71,5;0,6;0,8;94,4;110,0;0,731;1;-45,2;3866;2;69,0;14,51;14,4;44,7;68,1;71,5;3132;366618;43,4;3,93;
90.200;13,0022953;79,9879188;71,5;0,6;0,8;94,4;110,0;0,731;1;-45,1;3867;2;69,0;14,51;14,3;44,7;68,1;71,5;3132;366618;43,4;3,93;
90.205;13,0022953;79,9879188;71,5;0,6;0,8;94,4;110,0;0,731;1;-45,1;3866;2;69,0;14,51;14,3;44,7;68,1;71,5;3132;366618;43,4;3,93;
90.210;13,0022953;79,9879188;71,5;0,6;0,8;94,4;110,0;0,731;1;-45,1;3868;2;69,0;14,51;14,3;44,7;68,2;71,5;3132;366618;43,4;3,93;
90.215;13,0022953;79,9879188;71,5;0,6;0,8;94,4;110,0;0,731;1;-45,1;3868;2;69,0;14,51;14,3;44,7;68,2;71,5;3132;366618;43,4;3,93;
90.220;13,0023020;79,9879209;71,5;0,6;0,8;94,4;110,0;0,731;1;-45,0;3869;2;69,0;14,52;14,4;44,7;68,2;71,5;3132;366618;43,4;3,94;
90.225;13,0023020;79,9879209;71,5;0,6;0,8;94,4;110,0;0,731;1;-45,0;3869;2;69,0;14,52;14,4;44,7;68,3;71,5;3132;366618;43,4;3,94;
90.230;13,0023020;79,9879209;71,6;0,7;0,8;94,5;110,2;0,732;1;-45,0;3869;2;69,0;14,52;14,4;44,7;68,3;71,6;3133;366618;46,1;3,94;
90.235;13,0023020;79,9879209;71,6;0,7;0,8;94,5;110,2;0,732;1;-45,0;3869;2;69,0;14,52;14,4;44,7;68,3;71,6;3133;366618;46,1;3,94;
90.240;13,0023020;79,9879209;71,6;0,7;0,8;94,5;110,2;0,732;1;-44,8;3870;2;69,0;14,50;14,4;44,7;68,4;71,6;3133;366618;46,1;3,94;
90.245;13,0023020;79,9879209;71,6;0,7;0,8;94,5;110,2;0,732;1;-44,8;3871;2;69,0;14,50;14,4;44,7;68,4;71,6;3133;366618;46,1;3,94;
90.250;13,0023020;79,9879209;71,6;0,7;0,8;94,5;110,2;0,732;1;-44,8;3873;2;69,0;14,50;14,4;44,7;68,4;71,6;3133;366618;46,1;3,94;
90.255;13,0023020;79,9879209;71,6;0,7;0,8;94,5;110,2;0,732;1;-44,8;3874;2;69,0;14,50;14,4;44,7;68,4;71,6;3133;366618;46,1;3,94;
90.260;13,0023020;79,9879209;71,6;0,7;0,8;94,5;110,2;0,732;1;-44,1;3875;2;69,0;14,52;14,3;44,7;68,4;71,6;3133;366618;46,1;3,95;
90.265;13,0023020;79,9879209;71,7;0,7;0,8;94,5;110,2;0,732;1;-44,1;3873;2;69,0;14,52;14,3;44,7;68,5;71,7;3133;366618;46,1;3,95;
90.270;13,0023020;79,9879209;71,7;0,7;0,8;94,5;110,2;0,732;1;-44,1;3870;2;69,0;14,52;14,3;44,7;68,5;71,7;3133;366618;46,1;3,95;
90.275;13,0023020;79,9879209;71,7;0,7;0,8;94,5;110,2;0,732;1;-44,1;3872;2;69,0;14,52;14,3;44,7;68,5;71,7;3133;366618;46,1;3,95;
90.280;13,0023087;79,9879226;71,7;0,5;0,8;94,7;110,8;0,732;1;-42,4;3874;2;69,0;14,50;14,2;44,7;68,6;71,7;3134;366618;39,7;3,95;
90.285;13,0023087;79,9879226;71,8;0,5;0,8;94,7;110,8;0,732;1;-42,4;3878;2;69,0;14,50;14,2;44,7;68,6;71,8;3134;366618;39,7;3,95;
90.290;13,0023087;79,9879226;71,8;0,5;0,8;94,7;110,8;0,732;1;-42,4;3879;2;69,0;14,50;14,2;44,7;68,7;71,8;3134;366618;39,7;3,95;
90.295;13,0023087;79,9879226;71,8;0,5;0,8;94,7;110,8;0,732;1;-42,4;3880;2;69,0;14,50;14,2;44,7;68,7;71,8;3134;366618;39,7;3,95;
90.300;13,0023157;79,9879242;71,8;0,5;0,8;94,7;110,8;0,732;1;-40,8;3882;2;69,0;14,51;14,3;44,7;68,7;71,8;3134;366618;39,7;3,96;
90.305;13,0023157;79,9879242;71,8;0,5;0,8;94,7;110,8;0,732;1;-40,8;3883;2;69,0;14,51;14,3;44,7;68,8;71,8;3134;366618;39,7;3,96;
90.310;13,0023157;79,9879242;71,9;0,5;0,8;94,7;110,8;0,732;1;-40,8;3886;2;69,0;14,51;14,3;44,7;68,8;71,9;3134;366618;39,7;3,96;
90.315;13,0023157;79,9879242;71,9;0,5;0,8;94,7;110,8;0,732;1;-40,8;3890;2;69,0;14,51;14,3;44,7;68,8;71,9;3134;366618;39,7;3,96;
90.320;13,0023157;79,9879242;71,9;0,5;0,8;94,7;110,8;0,732;1;-37,7;3894;2;69,0;14,49;14,4;44,7;68,9;71,9;3134;366618;39,7;3,96;
90.325;13,0023157;79,9879242;71,9;0,5;0,8;94,7;110,8;0,732;1;-37,7;3896;2;69,0;14,49;14,4;44,7;68,9;71,9;3134;366618;39,7;3,96;
90.330;13,0023157;79,9879242;71,9;0,7;0,9;94,9;110,1;0,732;1;-37,7;3897;2;69,0;14,49;14,4;44,7;68,9;71,9;3135;366618;44,8;3,96;
90.335;13,0023157;79,9879242;72,0;0,7;0,9;94,9;110,1;0,732;1;-37,7;3897;2;69,0;14,49;14,4;44,7;69,0;72,0;3135;366618;44,8;3,96;
90.340;13,0023224;79,9879258;72,0;0,7;0,9;94,9;110,1;0,732;1;-36,1;3900;2;69,0;14,49;14,3;44,7;69,0;72,0;3135;366618;44,8;3,97;
90.345;13,0023224;79,9879258;72,0;0,7;0,9;94,9;110,1;0,732;1;-36,1;3902;2;69,0;14,49;14,3;44,7;69,0;72,0;3135;366618;44,8;3,97;
90.350;13,0023224;79,9879258;72,0;0,7;0,9;94,9;110,1;0,732;1;-36,1;3904;2;69,0;14,49;14,3;44,7;69,0;72,0;3135;366618;44,8;3,97;
90.355;13,0023224;79,9879258;72,0;0,7;0,9;94,9;110,1;0,732;1;-36,1;3906;2;69,0;14,49;14,3;44,7;69,0;72,0;3135;366618;44,8;3,97;
90.360;13,0023224;79,9879258;72,1;0,7;0,9;94,9;110,1;0,732;1;-34,8;3906;2;69,0;14,50;14,2;44,7;69,1;72,1;3135;366618;44,8;3,98;
90.365;13,0023224;79,9879258;72,1;0,7;0,9;94,9;110,1;0,732;1;-34,8;3907;2;69,0;14,50;14,2;44,7;69,1;72,1;3135;366618;44,8;3,98;
90.370;13,0023224;79,9879258;72,1;0,7;0,9;94,9;110,1;0,732;1;-34,8;3906;2;69,0;14,50;14,2;44,7;69,1;72,1;3135;366618;44,8;3,98;
90.375;13,0023224;79,9879258;72,1;0,7;0,9;94,9;110,1;0,732;1;-34,8;3905;2;69,0;14,50;14,2;44,7;69,1;72,1;3135;366618;44,8;3,98;
90.380;13,0023294;79,9879272;72,1;0,5;0,8;94,4;110,5;0,732;1;-34,5;3907;2;69,0;14,50;14,3;44,7;69,2;72,1;3136;366622;39,0;3,98;
90.385;13,0023294;79,9879272;72,1;0,5;0,8;94,4;110,5;0,732;1;-34,5;3908;2;69,0;14,50;14,3;44,7;69,2;72,1;3136;366622;39,0;3,98;
90.390;13,0023294;79,9879272;72,2;0,5;0,8;94,4;110,5;0,732;1;-34,5;3908;2;69,0;14,50;14,3;44,7;69,2;72,2;3136;366622;39,0;3,98;
90.395;13,0023294;79,9879272;72,2;0,5;0,8;94,4;110,5;0,732;1;-34,5;3908;2;69,0;14,50;14,3;44,7;69,3;72,2;3136;366622;39,0;3,98;
90.400;13,0023294;79,9879272;72,2;0,5;0,8;94,4;110,5;0,732;1;-35,3;3909;2;69,0;14,52;14,3;44,6;69,3;72,2;3136;366622;39,0;3,99;
90.405;13,0023294;79,9879272;72,2;0,5;0,8;94,4;110,5;0,732;1;-35,3;3908;2;69,0;14,52;14,3;44,6;69,3;72,2;3136;366622;39,0;3,99;
90.410;13,0023294;79,9879272;72,2;0,5;0,8;94,4;110,5;0,732;1;-35,3;3909;2;69,0;14,52;14,3;44,6;69,3;72,2;3136;366622;39,0;3,99;
90.415;13,0023294;79,9879272;72,3;0,5;0,8;94,4;110,5;0,732;1;-35,3;3911;2;69,0;14,52;14,3;44,6;69,4;72,3;3136;366622;39,0;3,99;
90.420;13,0023364;79,9879284;72,3;0,5;0,8;94,4;110,5;0,732;1;-34,9;3911;2;70,0;14,50;14,3;44,6;69,4;72,3;3136;366622;39,0;3,98;
90.425;13,0023364;79,9879284;72,3;0,5;0,8;94,4;110,5;0,732;1;-34,9;3912;2;70,0;14,50;14,3;44,6;69,4;72,3;3136;366622;39,0;3,98;
90.430;13,0023364;79,9879284;72,3;0,6;0,8;94,8;110,5;0,732;1;-34,9;3915;2;70,0;14,50;14,3;44,6;69,4;72,3;3137;366622;42,1;3,98;
90.435;13,0023364;79,9879284;72,3;0,6;0,8;94,8;110,5;0,732;1;-34,9;3916;2;70,0;14,50;14,3;44,6;69,5;72,3;3137;366622;42,1;3,98;
90.440;13,0023364;79,9879284;72,3;0,6;0,8;94,8;110,5;0,732;1;-34,4;3918;2;70,0;14,49;14,4;44,6;69,5;72,3;3137;366622;42,1;4,00;
90.445;13,0023364;79,9879284;72,4;0,6;0,8;94,8;110,5;0,732;1;-34,4;3919;2;70,0;14,49;14,4;44,6;69,5;72,4;3137;366622;42,1;4,00;
90.450;13,0023364;79,9879284;72,4;0,6;0,8;94,8;110,5;0,732;1;-34,4;3916;2;70,0;14,49;14,4;44,6;69,6;72,4;3137;366622;42,1;4,00;
90.455;13,0023364;79,9879284;72,4;0,6;0,8;94,8;110,5;0,732;1;-34,4;3914;2;70,0;14,49;14,4;44,6;69,6;72,4;3137;366622;42,1;4,00;
90.460;13,0023434;79,9879294;72,4;0,6;0,8;94,8;110,5;0,732;1;-33,7;3917;2;70,0;14,51;14,2;44,6;69,6;72,4;3137;366622;42,1;3,99;
90.465;13,0023434;79,9879294;72,4;0,6;0,8;94,8;110,5;0,732;1;-33,7;3916;2;70,0;14,51;14,2;44,6;69,6;72,4;3137;366622;42,1;3,99;
90.470;13,0023434;79,9879294;72,5;0,6;0,8;94,8;110,5;0,732;1;-33,7;3917;2;70,0;14,51;14,2;44,6;69,6;72,5;3137;366622;42,1;3,99;
90.475;13,0023434;79,9879294;72,5;0,6;0,8;94,8;110,5;0,732;1;-33,7;3919;2;70,0;14,51;14,2;44,6;69,7;72,5;3137;366622;42,1;3,99;
90.480;13,0023434;79,9879294;72,5;0,5;0,6;94,5;110,9;0,733;1;-31,7;3920;2;70,0;14,51;14,4;44,6;69,7;72,5;3138;366622;44,1;4,00;
90.485;13,0023434;79,9879294;72,5;0,5;0,6;94,5;110,9;0,733;1;-31,7;3918;2;70,0;14,51;14,4;44,6;69,8;72,5;3138;366622;44,1;4,00;
90.490;13,0023434;79,9879294;72,5;0,5;0,6;94,5;110,9;0,733;1;-31,7;3921;2;70,0;14,51;14,4;44,6;69,8;72,5;3138;366622;44,1;4,00;
90.495;13,0023434;79,9879294;72,6;0,5;0,6;94,5;110,9;0,733;1;-31,7;3923;2;70,0;14,51;14,4;44,6;69,8;72,6;3138;366622;44,1;4,00;
90.500;13,0023505;79,9879304;72,6;0,5;0,6;94,5;110,9;0,733;1;-28,6;3926;2;70,0;14,52;14,4;44,6;69,9;72,6;3138;366622;44,1;4,00;
90.505;13,0023505;79,9879304;72,6;0,5;0,6;94,5;110,9;0,733;1;-28,6;3930;2;70,0;14,52;14,4;44,6;69,9;72,6;3138;366622;44,1;4,00;
90.510;13,0023505;79,9879304;72,6;0,5;0,6;94,5;110,9;0,733;1;-28,6;3933;2;70,0;14,52;14,4;44,6;69,9;72,6;3138;366622;44,1;4,00;
90.515;13,0023505;79,9879304;72,6;0,5;0,6;94,5;110,9;0,733;1;-28,6;3933;2;70,0;14,52;14,4;44,6;70,0;72,6;3138;366622;44,1;4,00;
90.520;13,0023505;79,9879304;72,7;0,5;0,6;94,5;110,9;0,733;1;-23,9;3936;2;70,0;14,51;14,3;44,6;70,0;72,7;3138;366622;44,1;4,01;
90.525;13,0023505;79,9879304;72,7;0,5;0,6;94,5;110,9;0,733;1;-23,9;3938;2;70,0;14,51;14,3;44,6;70,0;72,7;3138;366622;44,1;4,01;
90.530;13,0023505;79,9879304;72,7;0,7;0,8;94,1;110,6;0,733;1;-23,9;3940;2;70,0;14,51;14,3;44,6;70,1;72,7;3139;366622;46,5;4,01;
90.535;13,0023505;79,9879304;72,7;0,7;0,8;94,1;110,6;0,733;1;-23,9;3943;2;70,0;14,51;14,3;44,6;70,1;72,7;3139;366622;46,5;4,01;
90.540;13,0023505;79,9879304;72,8;0,7;0,8;94,1;110,6;0,733;1;-21,2;3946;2;70,0;14,49;14,2;44,6;70,1;72,8;3139;366622;46,5;4,01;
90.545;13,0023505;79,9879304;72,8;0,7;0,8;94,1;110,6;0,733;1;-21,2;3947;2;70,0;14,49;14,2;44,6;70,2;72,8;3139;366622;46,5;4,01;
90.550;13,0023505;79,9879304;72,8;0,7;0,8;94,1;110,6;0,733;1;-21,2;3948;2;70,0;14,49;14,2;44,6;70,2;72,8;3139;366622;46,5;4,01;
90.555;13,0023505;79,9879304;72,8;0,7;0,8;94,1;110,6;0,733;1;-21,2;3951;2;70,0;14,49;14,2;44,6;70,2;72,8;3139;366622;46,5;4,01;
90.560;13,0023646;79,9879324;72,8;0,7;0,8;94,1;110,6;0,733;1;-19,2;3954;2;71,0;14,50;14,4;44,6;70,3;72,8;3139;366622;46,5;4,02;
90.565;13,0023646;79,9879324;72,8;0,7;0,8;94,1;110,6;0,733;1;-19,2;3953;2;71,0;14,50;14,4;44,6;70,3;72,8;3139;366622;46,5;4,02;
90.570;13,0023646;79,9879324;72,9;0,7;0,8;94,1;110,6;0,733;1;-19,2;3954;2;71,0;14,50;14,4;44,6;70,3;72,9;3139;366622;46,5;4,02;
90.575;13,0023646;79,9879324;72,9;0,7;0,8;94,1;110,6;0,733;1;-19,2;3953;2;71,0;14,50;14,4;44,6;70,3;72,9;3139;366622;46,5;4,02;
90.580;13,0023646;79,9879324;72,9;0,5;0,8;94,2;110,2;0,733;1;-18,7;3954;2;71,0;14,50;14,4;44,6;70,4;72,9;3140;366626;41,2;4,02;
90.585;13,0023646;79,9879324;72,9;0,5;0,8;94,2;110,2;0,733;1;-18,7;3956;2;71,0;14,50;14,4;44,6;70,4;72,9;3140;366626;41,2;4,02;
90.590;13,0023646;79,9879324;72,9;0,5;0,8;94,2;110,2;0,733;1;-18,7;3956;2;71,0;14,50;14,4;44,6;70,4;72,9;3140;366626;41,2;4,02;
90.595;13,0023646;79,9879324;72,9;0,5;0,8;94,2;110,2;0,733;1;-18,7;3958;2;71,0;14,50;14,4;44,6;70,5;72,9;3140;366626;41,2;4,02;
90.600;13,0023646;79,9879324;72,9;0,5;0,8;94,2;110,2;0,733;1;-16,9;3960;2;71,0;14,49;14,3;44,6;70,5;72,9;3140;366626;41,2;4,03;
90.605;13,0023646;79,9879324;72,9;0,5;0,8;94,2;110,2;0,733;1;-16,9;3961;2;71,0;14,49;14,3;44,6;70,5;72,9;3140;366626;41,2;4,03;
90.610;13,0023646;79,9879324;73,0;0,5;0,8;94,2;110,2;0,733;1;-16,9;3963;2;71,0;14,49;14,3;44,6;70,6;73,0;3140;366626;41,2;4,03;
90.615;13,0023646;79,9879324;73,0;0,5;0,8;94,2;110,2;0,733;1;-16,9;3965;2;71,0;14,49;14,3;44,6;70,6;73,0;3140;366626;41,2;4,03;
90.620;13,0023718;79,9879331;73,0;0,5;0,8;94,2;110,2;0,733;1;-16,3;3967;2;71,0;14,52;14,3;44,5;70,6;73,0;3140;366626;41,2;4,02;
